run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,process_tree_cpu_seconds,process_tree_read_bytes,process_tree_write_bytes,commit_operations_per_second,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
006db74792484b3a90a6254558c50300,2026-09-23T23:36:54.186784+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,1,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,166.3834,32.0743,9.4419,11.0726,4481024,450000,9.957831111111112,4031024,,not sampled,,52899840,0.765625,16720016,34904253,31.289121179324525,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:36:55.186737+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,1,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,150.3909,32.342600000000004,5.4162,11.5895,4468736,450000,9.930524444444444,4018736,,not sampled,,53747712,0.78125,16539792,34596264,31.488366937718528,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:36:56.190248+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,2,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,144.0206,32.18235,9.2214,11.2252,4505600,450000,10.012444444444444,4055600,,not sampled,,53047296,0.703125,18145424,34796598,32.31856278058573,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:36:57.198765+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,2,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,142.8796,34.195049999999995,6.3432,12.8399,4460544,450000,9.91232,4010544,,not sampled,,53444608,0.671875,16662672,34842770,31.983481171644467,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:06.440585+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,2,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,712.3038,633.64645,244.8378,246.3735,785012,450000,1.744471111111111,335012,,not sampled,,150982656,8.4375,28447411,3201352,1.4811168195492728,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:37:07.453589+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,3,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,140.6715,29.0257,5.3546,10.0928,4472832,450000,9.939626666666667,4022832,,not sampled,,53325824,0.625,16609424,34719245,35.434329203344156,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:17.153227+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,3,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,780.3211,692.68085,270.2875,292.0366,785263,450000,1.745028888888889,335263,,not sampled,,160112640,9.21875,28458395,3230898,1.4207743003979474,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:37:18.248381+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,3,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,148.479,30.96395,8.037,10.868,4481024,450000,9.957831111111112,4031024,,not sampled,,53157888,0.6875,16514986,34766800,32.09466127775907,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:28.206516+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,4,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,1003.6322,709.90075,230.5259,251.1952,785003,450000,1.7444511111111112,335003,,not sampled,,148987904,9.078125,28458159,3267478,1.4013488066344784,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:37:29.236878+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,4,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,145.125,28.04815,8.3525,9.9905,4493312,450000,9.985137777777778,4043312,,not sampled,,52682752,0.640625,11260048,34723335,34.67651664680859,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:30.230515+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,4,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,160.8268,29.96845,5.3742,10.9387,4481024,450000,9.957831111111112,4031024,,not sampled,,52113408,0.609375,16638096,34912465,33.58989293557526,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:31.149227+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,5,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,142.1807,26.6249,8.8824,9.6806,4501504,450000,10.003342222222223,4051504,,not sampled,,52965376,0.578125,11288720,34711025,36.123891944769454,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:32.082692+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,5,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,135.9726,30.964750000000002,5.0355,11.1221,4542464,450000,10.094364444444444,4092464,,not sampled,,53358592,0.59375,16531600,34669977,34.366115285257656,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:42.035009+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,5,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,985.9635,686.3372999999999,239.8724,254.2858,784555,450000,1.7434555555555555,334555,,not sampled,,157974528,8.640625,28436778,3194014,1.3881106022652383,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:37:43.160638+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,6,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,155.9595,30.7907,5.9736,10.6679,4497408,450000,9.99424,4047408,,not sampled,,52695040,0.640625,19587216,35191223,29.541809489006464,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:37:53.585273+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,6,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,1066.9361,706.953,250.3377,257.0266,785684,450000,1.7459644444444444,335684,,not sampled,,158371840,9.3125,28468049,3244163,1.3413344829464076,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:37:54.620363+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,6,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,146.844,29.3232,9.0894,9.5127,4513792,450000,10.030648888888889,4063792,,not sampled,,53141504,0.671875,16519312,34633111,35.47339601718899,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:04.528365+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,7,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,841.4206,664.421,274.6949,340.8455,785238,450000,1.7449733333333333,335238,,not sampled,,164876288,8.8125,28457036,3248252,1.423889963150582,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:38:05.632990+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,7,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,145.0477,32.09585,9.0585,11.5376,4505600,450000,10.012444444444444,4055600,,not sampled,,53104640,0.78125,16650154,34815968,32.132344128408555,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:06.747382+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,7,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,172.2327,32.9357,7.631,15.6774,4481024,450000,9.957831111111112,4031024,,not sampled,,52891648,0.8125,16601232,34698739,28.77327722160631,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:07.892882+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,warmup,1,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,165.3715,31.57305,0.9653,11.8207,4444160,450000,9.875911111111112,3994160,,not sampled,,52211712,0.6875,11128976,34518898,30.984117541348308,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:17.985666+00:00,robustness,robust-s1-repeated-key,Dolt,ok,warmup,1,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,1206.5217,674.8634,214.0621,240.7083,807540,450000,1.7945333333333333,357540,,not sampled,,154103808,8.921875,28446027,3183412,1.4071212125028405,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:38:19.073616+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,warmup,1,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,151.932,29.60025,2.2173,10.332,4472832,450000,9.939626666666667,4022832,,not sampled,,53002240,0.640625,11174032,34374871,32.92565880127554,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:28.952618+00:00,robustness,robust-s1-repeated-key,Dolt,ok,warmup,2,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,739.013,655.2968000000001,233.1612,294.0863,807716,450000,1.7949244444444445,357716,,not sampled,,156925952,9.40625,28433311,3162900,1.3599593056657047,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:38:29.960700+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,warmup,2,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,160.0149,27.81375,2.1521,10.7262,4493312,450000,9.985137777777778,4043312,,not sampled,,52813824,0.671875,11264144,34723338,35.271328219461026,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:30.881247+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,warmup,2,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,139.7352,26.9337,0.9004,9.6772,4497408,450000,9.99424,4047408,,not sampled,,52789248,0.609375,11358352,34894102,35.83330347224711,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:31.804195+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,1,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,141.2747,28.27515,0.8696,11.0551,4493312,450000,9.985137777777778,4043312,,not sampled,,53075968,0.625,11112594,34637232,34.540620114661046,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:41.406846+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,1,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,732.124,651.49575,229.2531,244.576,807899,450000,1.7953311111111112,357899,,not sampled,,148881408,8.921875,28451456,3166786,1.415000462351401,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:38:42.452107+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,1,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,137.6776,27.6189,3.2125,13.8806,4476928,450000,9.948728888888889,4026928,,not sampled,,53211136,0.640625,11083922,34354894,33.72682419117173,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:52.749507+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,2,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,990.3229,725.5181,237.3732,251.6679,807934,450000,1.7954088888888888,357934,,not sampled,,152535040,9.515625,28454634,3175877,1.337316360720333,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:38:53.882771+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,2,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,148.5004,34.537949999999995,2.3666,12.1858,4501504,450000,10.003342222222223,4051504,,not sampled,,52690944,0.71875,11276434,34592134,29.85855405771778,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:54.887550+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,2,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,158.2051,29.14125,0.9817,10.9597,4456448,450000,9.903217777777778,4006448,,not sampled,,53301248,0.625,11112594,34506072,32.815795423706064,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:55.831708+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,3,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,146.8149,27.55355,2.1019,11.4283,4497408,450000,9.99424,4047408,,not sampled,,52457472,0.625,11235474,34682338,35.505651967208394,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:38:56.817081+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,3,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,140.0037,27.93055,0.8843,10.7874,4472832,450000,9.939626666666667,4022832,,not sampled,,52748288,0.65625,11149458,34538856,34.271151983648544,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:07.034283+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,3,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,778.3126,693.40845,279.9098,329.0687,807747,450000,1.7949933333333334,357747,,not sampled,,153493504,9.875,28447151,3201751,1.3469248648000596,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:39:08.229925+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,4,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,172.2846,30.04305,0.9643,10.8437,4472832,450000,9.939626666666667,4022832,,not sampled,,53235712,0.703125,11030674,34702839,33.44433508146873,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:18.175130+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,4,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,1086.4911,658.84595,246.173,270.3704,808161,450000,1.7959133333333333,358161,,not sampled,,147591168,9.359375,28454235,3143037,1.4398843530963892,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:39:19.218052+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,4,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,143.1526,29.046149999999997,2.0061,10.127,4481024,450000,9.957831111111112,4031024,,not sampled,,53075968,0.671875,11477138,34969372,33.49993970010854,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:28.616214+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,5,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,682.0409,645.0892,219.6478,281.4846,807515,450000,1.7944777777777778,357515,,not sampled,,158257152,8.125,28436673,3161256,1.4456934577325566,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:39:29.719639+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,5,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,156.1277,30.1617,1.9931,9.6156,4489216,450000,9.976035555555555,4039216,,not sampled,,53018624,0.703125,11128978,34490181,32.84072249589491,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:30.655921+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,5,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,143.0941,27.801099999999998,0.8286,10.241,4472832,450000,9.939626666666667,4022832,,not sampled,,52609024,0.625,11210898,34493236,35.93022637479825,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:31.619000+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,6,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,139.6523,27.66115,2.5383,13.9772,4476928,450000,9.948728888888889,4026928,,not sampled,,53022720,0.625,11407506,34858643,34.33509403695555,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:32.640495+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,6,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,142.1272,31.0493,0.9089,11.435,4464640,450000,9.921422222222223,4014640,,not sampled,,52396032,0.65625,16801938,34197501,32.36805324933176,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:39:42.212567+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,6,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,688.3632,675.01095,216.4426,266.1919,807693,450000,1.7948733333333333,357693,,not sampled,,153317376,9.6875,28446976,3179385,1.402199855264931,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:39:43.320644+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,7,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,151.5376,34.365899999999996,1.0097,11.0132,4481024,450000,9.957831111111112,4031024,,not sampled,,53092352,0.71875,11489426,35002129,29.50387754710663,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.3,Windows-11-10.0.26200-SP0,
