run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:42.330927+00:00,calibration,calibration-c4,Revon-log calibration,ok,measured,2,2,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,log,log,0,152.6258,12.7713,0.1898,10.5469,2715648,450000,6.034773333333334,2265648,,not applicable,,45584384,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",16,log operations,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:43.226582+00:00,calibration,calibration-c4,Revon-log calibration,ok,measured,3,1,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,log,log,0,156.5759,11.1604,0.1904,9.8181,2723840,450000,6.052977777777778,2273840,,not applicable,,45162496,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",16,log operations,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:43.999789+00:00,calibration,calibration-c4,Revon-M (forced Merkle),ok,measured,3,2,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,merkle,merkle,0,240.705,14.663450000000001,0.4498,12.5523,2723840,450000,6.052977777777778,2273840,,not sampled,,45219840,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",289,tree node pairs,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:44.972182+00:00,calibration,calibration-c4,Revon-M (forced Merkle),ok,measured,4,1,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,merkle,merkle,0,190.9617,21.01365,0.7613,28.7974,2748416,450000,6.107591111111111,2298416,,not sampled,,45293568,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",289,tree node pairs,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:45.950674+00:00,calibration,calibration-c4,Revon-log calibration,ok,measured,4,2,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,log,log,0,229.8742,20.094050000000003,0.2642,13.6995,2727936,450000,6.06208,2277936,,not applicable,,44863488,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",16,log operations,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:46.757506+00:00,calibration,calibration-c4,Revon-log calibration,ok,measured,5,1,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,log,log,0,213.2026,13.276299999999999,0.1836,9.9233,2732032,450000,6.071182222222222,2282032,,not applicable,,44789760,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",16,log operations,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:47.995652+00:00,calibration,calibration-c4,Revon-M (forced Merkle),ok,measured,5,2,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,merkle,merkle,0,437.9009,12.51355,0.325,10.2358,2732032,450000,6.071182222222222,2282032,,not sampled,,45289472,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",289,tree node pairs,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:48.682014+00:00,calibration,calibration-c4,Revon-M (forced Merkle),ok,measured,6,1,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,merkle,merkle,0,152.1813,11.215250000000001,0.3146,13.1679,2723840,450000,6.052977777777778,2273840,,not sampled,,45273088,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",289,tree node pairs,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:49.373964+00:00,calibration,calibration-c4,Revon-log calibration,ok,measured,6,2,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,log,log,0,167.5444,10.747,0.2148,10.431,2723840,450000,6.052977777777778,2273840,,not applicable,,45486080,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",16,log operations,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:50.225012+00:00,calibration,calibration-c4,Revon-log calibration,ok,measured,7,1,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,log,log,0,210.146,21.4823,0.24,13.8154,2719744,450000,6.043875555555555,2269744,,not applicable,,44556288,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",16,log operations,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
