run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,peak_memory_bytes,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:07.029577+00:00,evaluation,small-sparse,Log-only,ok,measured,3,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,operation-log,operation-log,4096,7.7066,3.5976,1.0302,2.3669,64883,363514,incremental Python allocations via tracemalloc,100,operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:07.128453+00:00,evaluation,small-sparse,Log-only,ok,measured,4,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,operation-log,operation-log,4096,8.3479,3.1302000000000003,1.0967,2.197,64883,363514,incremental Python allocations via tracemalloc,100,operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:07.232164+00:00,evaluation,small-sparse,Log-only,ok,measured,5,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,operation-log,operation-log,4096,8.5403,3.3243,1.1801,2.0953,64883,363514,incremental Python allocations via tracemalloc,100,operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:07.380789+00:00,evaluation,small-sparse,Log-only,ok,measured,6,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,operation-log,operation-log,4096,8.1446,3.7394,2.4715,5.3584,64883,363514,incremental Python allocations via tracemalloc,100,operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:07.568617+00:00,evaluation,small-sparse,Log-only,ok,measured,7,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,operation-log,operation-log,4096,12.3144,4.33965,1.731,2.6293,64883,363514,incremental Python allocations via tracemalloc,100,operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:08.357176+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,warmup,1,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,196.8802,19.5813,3.218,1.6548,724992,1688148,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:08.976878+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,warmup,2,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,223.1213,21.278,2.205,1.2689,745472,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:09.491442+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,1,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,178.5715,19.9384,2.1519,1.3359,741376,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:10.113962+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,2,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,221.1131,21.33395,2.7446,1.5201,749568,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:10.608870+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,3,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,176.9231,18.75945,2.1022,1.2412,733184,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:11.185349+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,4,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,198.3854,21.03705,2.4803,1.4273,749568,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:11.700774+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,5,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,193.6245,17.17815,2.1023,1.203,753664,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:12.232411+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,6,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,177.3298,19.7909,2.616,1.381,753664,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:12.834673+00:00,evaluation,small-sparse,Chronos-M (forced Merkle),ok,measured,7,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,merkle,merkle,4096,188.8257,18.13675,4.9029,4.4174,749568,1688120,incremental Python allocations via tracemalloc,635,tree node pairs,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:13.404921+00:00,evaluation,small-sparse,Chronos-H,ok,warmup,1,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,210.9295,17.84115,0.3705,1.498,737280,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:14.213676+00:00,evaluation,small-sparse,Chronos-H,ok,warmup,2,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,463.093,18.28665,0.3686,1.2858,761856,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:14.792795+00:00,evaluation,small-sparse,Chronos-H,ok,measured,1,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,197.6565,22.2789,0.5402,1.1975,737280,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:15.282361+00:00,evaluation,small-sparse,Chronos-H,ok,measured,2,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,184.7893,17.197699999999998,0.3685,1.9367,757760,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:15.856462+00:00,evaluation,small-sparse,Chronos-H,ok,measured,3,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,174.7966,23.52085,0.3782,1.5283,745472,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:16.370686+00:00,evaluation,small-sparse,Chronos-H,ok,measured,4,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,188.7563,17.7265,0.367,1.2415,737280,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:16.888599+00:00,evaluation,small-sparse,Chronos-H,ok,measured,5,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,172.6304,18.8837,0.4167,2.1741,737280,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:17.474187+00:00,evaluation,small-sparse,Chronos-H,ok,measured,6,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,177.335,21.033549999999998,0.5915,2.271,737280,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:18.017672+00:00,evaluation,small-sparse,Chronos-H,ok,measured,7,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,hybrid,log,4096,176.5692,19.4738,0.4366,1.769,729088,1688120,incremental Python allocations via tracemalloc,100,log operations,95,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:30.216669+00:00,evaluation,small-sparse,Dolt,ok,warmup,1,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,966.2172,933.889,237.2415,265.6262,404749,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:23:47.675661+00:00,evaluation,small-sparse,Dolt,ok,warmup,2,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,1303.1291,1238.65,418.1254,323.908,404390,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:24:05.421946+00:00,evaluation,small-sparse,Dolt,ok,measured,1,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,1352.2262,1336.94875,295.6291,342.4254,403867,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:24:22.207291+00:00,evaluation,small-sparse,Dolt,ok,measured,2,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,1478.6717,1276.9392,493.9717,414.9685,405501,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:24:36.761409+00:00,evaluation,small-sparse,Dolt,ok,measured,3,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,1565.9968,1094.33405,189.5901,205.7591,404108,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:24:45.354612+00:00,evaluation,small-sparse,Dolt,ok,measured,4,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,842.7706,637.4579,188.9062,202.1505,403683,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:24:53.908352+00:00,evaluation,small-sparse,Dolt,ok,measured,5,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,677.8135,689.2700500000001,160.3466,163.7307,403781,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:03.074591+00:00,evaluation,small-sparse,Dolt,ok,measured,6,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,625.3996,728.2434000000001,187.853,220.21,403473,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:12.651137+00:00,evaluation,small-sparse,Dolt,ok,measured,7,20270822,1000,10,10,spread,32,0c7d0c62a33fc0504bb64032e27fd0a6ee3287574615274ec862000f47f28255,dolt-native,dolt-native,4096,871.9114,711.2266999999999,183.2645,218.3462,403791,,unavailable (install psutil),,not exposed by Dolt CLI,95,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:13.618898+00:00,evaluation,medium-sparse,Snapshot,ok,warmup,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,63.7012,65.4829,46.3215,15.697,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:14.403495+00:00,evaluation,medium-sparse,Snapshot,ok,warmup,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,57.9175,56.79045,40.7921,14.5072,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:15.216300+00:00,evaluation,medium-sparse,Snapshot,ok,measured,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,58.7511,58.8398,41.7525,18.7988,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:16.011305+00:00,evaluation,medium-sparse,Snapshot,ok,measured,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,57.7738,58.5002,37.3449,10.3134,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:16.764247+00:00,evaluation,medium-sparse,Snapshot,ok,measured,3,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,59.1793,55.5212,42.7788,15.0284,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:17.512572+00:00,evaluation,medium-sparse,Snapshot,ok,measured,4,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,61.0202,53.78015,39.3103,13.1578,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:18.328116+00:00,evaluation,medium-sparse,Snapshot,ok,measured,5,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,51.7225,58.421350000000004,45.8204,15.3071,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:19.175878+00:00,evaluation,medium-sparse,Snapshot,ok,measured,6,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,58.5615,61.583299999999994,40.6886,14.3995,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:19.986960+00:00,evaluation,medium-sparse,Snapshot,ok,measured,7,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,full-scan,full-scan,4096,62.1316,58.55345,41.7535,16.6028,5610011,5579670,incremental Python allocations via tracemalloc,10010,keys,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:20.221295+00:00,evaluation,medium-sparse,Log-only,ok,warmup,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,62.7331,3.94685,1.1062,19.3527,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:20.526993+00:00,evaluation,medium-sparse,Log-only,ok,warmup,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,75.9553,4.16415,2.199,28.3375,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:20.853339+00:00,evaluation,medium-sparse,Log-only,ok,measured,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,80.0164,4.39095,2.6785,28.2005,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:21.100590+00:00,evaluation,medium-sparse,Log-only,ok,measured,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,78.1817,3.6891,1.562,18.819,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:21.327324+00:00,evaluation,medium-sparse,Log-only,ok,measured,3,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,66.7497,3.77635,1.6128,19.4353,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:21.554456+00:00,evaluation,medium-sparse,Log-only,ok,measured,4,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,63.6095,4.11135,2.2382,15.0624,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:21.769166+00:00,evaluation,medium-sparse,Log-only,ok,measured,5,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,65.8068,3.97105,1.4755,15.6089,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:21.979634+00:00,evaluation,medium-sparse,Log-only,ok,measured,6,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,58.3298,3.80065,1.6632,15.325,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:22.190157+00:00,evaluation,medium-sparse,Log-only,ok,measured,7,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,operation-log,operation-log,4096,56.7838,4.0899,1.4792,16.0861,523883,2328682,incremental Python allocations via tracemalloc,100,operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:24.362326+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,warmup,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1406.3416,42.296850000000006,5.6734,8.7713,3047424,10118523,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:26.602050+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,warmup,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1716.7663,29.749499999999998,4.7618,5.7083,3047424,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:28.451861+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1335.2495,31.147550000000003,4.7898,5.6475,3055616,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:30.306339+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1301.7485,32.89685,4.7683,5.6428,3063808,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:32.156530+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,3,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1331.9828,30.8496,5.1817,7.8618,3055616,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:33.928979+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,4,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1262.5634,28.9925,4.8332,5.8228,3088384,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:35.812361+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,5,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1362.3652,30.62305,5.0637,5.3091,3051520,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:37.943332+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,6,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1522.0325,31.56595,4.9143,5.8511,3055616,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:39.822748+00:00,evaluation,medium-sparse,Chronos-M (forced Merkle),ok,measured,7,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,merkle,merkle,4096,1331.5883,32.405699999999996,4.6792,6.3912,3055616,10118495,incremental Python allocations via tracemalloc,1141,tree node pairs,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:41.687430+00:00,evaluation,medium-sparse,Chronos-H,ok,warmup,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,hybrid,log,4096,1317.8933,33.32145,0.4999,6.2566,3067904,10118495,incremental Python allocations via tracemalloc,100,log operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:44.270241+00:00,evaluation,medium-sparse,Chronos-H,ok,warmup,2,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,hybrid,log,4096,1387.8275,29.25375,0.557,6.9682,3059712,10118495,incremental Python allocations via tracemalloc,100,log operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
7048cc1674dc4038a8e42c87818b9088,2026-08-24T01:25:46.092975+00:00,evaluation,medium-sparse,Chronos-H,ok,measured,1,20270823,10000,10,10,spread,32,5b37053c578c35f2e5d54ca72adc0c72b6fb2afcf6b80ee78c1e7be454403192,hybrid,log,4096,1323.1462,28.575000000000003,0.5618,5.7502,3047424,10118495,incremental Python allocations via tracemalloc,100,log operations,100,True,,3.14.3,Windows-11-10.0.26200-SP0,
