run_id,timestamp_utc,status,trial_kind,trial,config,branching_factor,tree_depth,leaf_buckets,routing_bits,expected_leaf_occupancy,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,peak_memory_bytes,nodes_compared,matching_subtrees_skipped,leaf_entries_examined,new_nodes_per_commit,reused_references_per_commit,trie_bytes_per_commit,changed_keys,correctness,notes,python_version,platform
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:18.704979+00:00,ok,measured,6,b8-d3,8,3,512,9,19.53125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,1658.1478,207.04985,35.7299,3.8032,7229440,8230544,585,81,17048,151.0,327.5,136616.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:23.022699+00:00,ok,measured,7,b8-d3,8,3,512,9,19.53125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,1641.369,196.61700000000002,36.0876,4.0336,7274496,8230544,585,81,17048,151.0,327.5,136616.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:30.323706+00:00,ok,warmup,1,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3782.342,244.6335,40.553,9.9472,4513792,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:35.183514+00:00,ok,warmup,2,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2502.7086,180.45080000000002,41.5577,10.4578,4493312,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:40.306150+00:00,ok,measured,1,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2689.862,192.36875,41.2822,9.877,4468736,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:45.755654+00:00,ok,measured,2,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2837.9843,215.52589999999998,49.5035,10.8003,4452352,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:50.904763+00:00,ok,measured,3,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2740.8717,203.4377,41.3728,12.3192,4464640,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:51:55.949078+00:00,ok,measured,4,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2397.9398,207.0999,52.6469,12.9628,4444160,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:01.253223+00:00,ok,measured,5,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2550.0779,223.16545000000002,56.4309,16.2402,4481024,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:06.488770+00:00,ok,measured,6,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2654.111,209.0324,53.2371,14.1672,4472832,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:12.081915+00:00,ok,measured,7,b8-d4,8,4,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2811.4375,211.08655,79.2409,17.0254,4464640,10118495,3729,2373,5682,249.5,896.0,106932.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:20.492986+00:00,ok,warmup,1,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,4606.7411,332.82349999999997,58.6923,29.6363,6471680,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:28.188859+00:00,ok,warmup,2,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,4364.4258,261.77155,63.8786,39.4846,6467584,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:35.171585+00:00,ok,measured,1,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3546.0505,270.90375,74.4904,29.156,6447104,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:43.364304+00:00,ok,measured,2,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3919.701,327.41945,82.4254,43.8099,6471680,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:52.537752+00:00,ok,measured,3,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,5326.9348,310.13250000000005,69.1323,27.9364,6443008,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:52:59.337924+00:00,ok,measured,4,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3749.8975,264.1123,54.7201,26.6554,6483968,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:06.002917+00:00,ok,measured,5,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3557.8361,264.23365,60.2664,27.4529,6467584,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:12.471284+00:00,ok,measured,6,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3444.0629,243.4889,69.5451,35.9623,6475776,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:20.311863+00:00,ok,measured,7,b8-d5,8,5,32768,15,0.30517578125,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,4390.5726,280.9095,78.0675,37.9534,6463488,14913909,6089,3802,2426,349.0,1079.0,119042.0,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:25.622268+00:00,ok,warmup,1,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2413.3547,229.02365,64.4761,9.5688,8548352,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:31.111392+00:00,ok,warmup,2,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2625.4032,239.1834,60.1697,14.3253,8519680,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:36.997543+00:00,ok,measured,1,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2864.736,256.1659,44.2499,9.9392,8523776,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:42.196646+00:00,ok,measured,2,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2529.602,217.8091,52.7159,13.9295,8523776,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:48.045644+00:00,ok,measured,3,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2724.9853,247.00635,49.6515,14.1984,8540160,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:53:54.441891+00:00,ok,measured,4,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3325.9857,259.1109,47.8425,11.9799,8544256,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:54:00.644062+00:00,ok,measured,5,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,2641.6211,308.7075,69.6799,16.9375,8552448,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:54:07.198019+00:00,ok,measured,6,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3069.8725,251.25235,58.5192,11.9347,8531968,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
6c0bfb623dfd44098f47108f1fb3c52b,2026-08-24T06:54:14.745835+00:00,ok,measured,7,b16-d3,16,3,4096,12,2.44140625,20260824,10000,10,100,spread,32,f49b3cf975a8fc6d972538f3495a77aeaa33240fb06beb62cb7f69ce6eb526ad,3748.2854,315.76175,51.9373,9.0959,8548352,9904280,3929,2809,5682,196.5,1271.5,128039.5,946,True,,3.14.3,Windows-11-10.0.26200-SP0
