run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,process_tree_cpu_seconds,process_tree_read_bytes,process_tree_write_bytes,commit_operations_per_second,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:21.988233+00:00,robustness,robust-s1-history-50,Dolt,ok,measured,2,2,20260923,10000,50,100,spread,32,a1e8f0e19789e28a16b7f0c82e93d03ae8f291f905ee2523bad2f710ecd9a581,dolt-native,dolt-native,4096,193.017916,141.35308700000002,100.943412,71.424554,13048888,450000,28.99752888888889,12598888,,not sampled,,152600576,7.44,98304,233472,7.0973663743544595,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,4006,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:23.364491+00:00,robustness,robust-s1-history-50,Revon-H,ok,measured,2,3,20260923,10000,50,100,spread,32,a1e8f0e19789e28a16b7f0c82e93d03ae8f291f905ee2523bad2f710ecd9a581,hybrid,merkle,4096,99.939965,7.367038,20.645728,13.498823,11706368,450000,26.01415111111111,11256368,,not sampled,,68063232,1.22,,,135.7035426270163,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4309,tree node pairs,4006,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:31.656076+00:00,robustness,robust-s1-history-50,Dolt,ok,measured,3,1,20260923,10000,50,100,spread,32,a1e8f0e19789e28a16b7f0c82e93d03ae8f291f905ee2523bad2f710ecd9a581,dolt-native,dolt-native,4096,204.002814,141.2348145,125.310323,79.790031,13053483,450000,29.00774,12603483,,not sampled,,153206784,7.55,,233472,7.082756805605734,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,4006,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:33.094370+00:00,robustness,robust-s1-history-50,Revon-H,ok,measured,3,2,20260923,10000,50,100,spread,32,a1e8f0e19789e28a16b7f0c82e93d03ae8f291f905ee2523bad2f710ecd9a581,hybrid,merkle,4096,97.754184,7.5642405,20.398169,13.325854,11763712,450000,26.141582222222222,11313712,,not sampled,,64618496,1.28,,,126.48419943064252,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4309,tree node pairs,4006,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:34.593786+00:00,robustness,robust-s1-history-50,Revon-M (forced Merkle),ok,measured,3,3,20260923,10000,50,100,spread,32,a1e8f0e19789e28a16b7f0c82e93d03ae8f291f905ee2523bad2f710ecd9a581,merkle,merkle,4096,99.211943,7.6802795,20.211581,13.382078,11706368,450000,26.01415111111111,11256368,,not sampled,,65159168,1.33,,,122.99713585671519,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4309,tree node pairs,4006,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:36.789322+00:00,robustness,robust-s1-range-local,Dolt,ok,warmup,1,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,212.822346,135.09990349999998,59.965024,68.526728,784991,450000,1.7444244444444446,334991,,not sampled,,143392768,1.83,,69632,7.41946365112756,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:37.273802+00:00,robustness,robust-s1-range-local,Revon-H,ok,warmup,1,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,99.182127,6.3634605,3.868195,7.520726,4485120,450000,9.966933333333333,4035120,,not sampled,,46485504,0.35,,,154.2782111632721,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:37.760358+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,warmup,1,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,95.786823,6.8891925,7.034881,7.117345,4501504,450000,10.003342222222223,4051504,,not sampled,,46489600,0.35,,,142.28743210968608,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:39.850757+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,1,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,201.224234,131.02042649999999,58.074336,66.675048,784565,450000,1.7434777777777777,334565,,not sampled,,147308544,1.77,,69632,7.611527267727856,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:40.329031+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,1,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,97.325707,6.490088,6.290077,7.609707,4472832,450000,9.939626666666667,4022832,,not sampled,,50675712,0.34,,,153.50593038693333,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:40.853056+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,1,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,96.412803,6.5576875,3.95056,7.573734,4485120,450000,9.966933333333333,4035120,,not sampled,,47226880,0.35,,,153.43192776952645,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:41.333471+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,2,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,95.263871,6.5086715,6.65596,8.622858,4485120,450000,9.966933333333333,4035120,,not sampled,,47136768,0.34,,,156.803518871672,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:41.819633+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,2,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,91.04681,6.945459,4.278771,8.445465,4472832,450000,9.939626666666667,4022832,,not sampled,,46485504,0.34,,,145.3264531333742,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:43.915645+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,2,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,200.429211,129.615594,59.408478,68.719219,784814,450000,1.744031111111111,334814,,not sampled,,149012480,1.7,155648,61440,7.73665110558957,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:44.384998+00:00,robustness,robust-s1-range-local,Revon-H,ok,measured,3,1,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,hybrid,log,4096,91.285702,6.396511500000001,4.535554,8.149744,4501504,450000,10.003342222222223,4051504,,not sampled,,46350336,0.34,,,152.69297655214586,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:46.483327+00:00,robustness,robust-s1-range-local,Dolt,ok,measured,3,2,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,dolt-native,dolt-native,4096,200.114125,129.51420050000002,57.501439,67.657686,784817,450000,1.7440377777777778,334817,,not sampled,,147730432,1.68,,61440,7.729236844401417,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:47.013708+00:00,robustness,robust-s1-range-local,Revon-M (forced Merkle),ok,measured,3,3,20260923,10000,10,100,range-local,32,c50bad9a5279f1edaf2c6f54d261e4b70070e26c0f3e9291b774eb35b2a6cd30,merkle,merkle,4096,94.734968,6.6147425,6.106545,7.390429,4501504,450000,10.003342222222223,4051504,,not sampled,,46612480,0.35,,,154.38019770144248,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3618,tree node pairs,907,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:47.538711+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,warmup,1,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,93.171185,6.366690999999999,0.544814,6.931621,4476928,450000,9.948728888888889,4026928,,not sampled,,46714880,0.34,,,157.11781323678923,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:49.586623+00:00,robustness,robust-s1-repeated-key,Dolt,ok,warmup,1,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,193.419429,129.281359,48.591265,66.787661,807314,450000,1.7940311111111111,357314,,not sampled,,143380480,1.75,,61440,7.702660559885429,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:50.048968+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,warmup,1,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,94.856996,6.304788,1.607699,7.937565,4460544,450000,9.91232,4010544,,not sampled,,46534656,0.33,,,157.01864798998938,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:50.563221+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,1,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,96.590802,7.097711,0.60815,7.664656,4468736,450000,9.930524444444444,4018736,,not sampled,,46489600,0.34,,,127.90927569031899,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:52.651897+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,1,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,192.712926,129.43059499999998,49.475006,72.070208,807339,450000,1.7940866666666666,357339,,not sampled,,142065664,1.6400000000000001,,61440,7.727584555682271,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:53.155221+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,1,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,93.243642,6.319611,1.556872,8.192789,4472832,450000,9.939626666666667,4022832,,not sampled,,46649344,0.34,,,158.02496854552507,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:55.280894+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,2,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,194.833432,129.959215,47.921742,68.546029,807094,450000,1.7935422222222221,357094,,not sampled,,145076224,1.81,,65536,7.603987269042565,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:55.781369+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,2,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,92.250568,6.287192,1.419164,7.819038,4493312,450000,9.985137777777778,4043312,,not sampled,,46739456,0.32,,,160.77815340020473,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:56.265354+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,2,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,96.547902,6.326728,0.905068,7.971905,4493312,450000,9.985137777777778,4043312,,not sampled,,46608384,0.34,,,157.2082604954711,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:56.747093+00:00,robustness,robust-s1-repeated-key,Revon-M (forced Merkle),ok,measured,3,1,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,merkle,merkle,4096,94.117595,6.1782595,1.508926,7.455261,4476928,450000,9.948728888888889,4026928,,not sampled,,46358528,0.34,,,159.05803287999936,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1889,tree node pairs,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:57.285793+00:00,robustness,robust-s1-repeated-key,Revon-H,ok,measured,3,2,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,hybrid,log,4096,91.734627,7.481925,0.631763,7.717183,4468736,450000,9.930524444444444,4018736,,not sampled,,46641152,0.35,,,122.54861411610527,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:28:59.385345+00:00,robustness,robust-s1-repeated-key,Dolt,ok,measured,3,3,20260923,10000,10,100,repeated-key,32,29306fabfccd1ee6a994b8f99605353a0d6b9b07f8ff7c228e8b37a04bec8b67,dolt-native,dolt-native,4096,197.220465,131.5972815,47.005498,67.200701,807345,450000,1.7941,357345,,not sampled,,139698176,1.78,,69632,7.516963751970262,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,218,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:01.580820+00:00,robustness,robust-s2-baseline,Dolt,ok,warmup,1,1,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,dolt-native,dolt-native,4096,197.846119,138.815482,60.520512,68.255982,2943971,450000,6.542157777777778,2493971,,not sampled,,138285056,1.8900000000000001,8192,65536,7.1263288853857505,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:02.117988+00:00,robustness,robust-s2-baseline,Revon-M (forced Merkle),ok,warmup,1,2,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,merkle,merkle,4096,99.761133,6.4666565,6.806629,8.172047,4493312,450000,9.985137777777778,4043312,,not sampled,,47136768,0.36,,,153.391901429137,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:02.657948+00:00,robustness,robust-s2-baseline,Revon-H,ok,warmup,1,3,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,hybrid,log,4096,95.130671,6.576466,4.166957,7.964068,4497408,450000,9.99424,4047408,,not sampled,,47050752,0.34,,,153.9142431394073,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:04.903490+00:00,robustness,robust-s2-baseline,Dolt,ok,measured,1,1,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,dolt-native,dolt-native,4096,199.870411,141.0285305,61.52555,71.739392,2943970,450000,6.5421555555555555,2493970,,not sampled,,146141184,1.93,,61440,6.975241068638544,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:05.486134+00:00,robustness,robust-s2-baseline,Revon-M (forced Merkle),ok,measured,1,2,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,merkle,merkle,4096,101.282989,6.423303000000001,6.949654,7.579204,4476928,450000,9.948728888888889,4026928,,not sampled,,46866432,0.37,,,154.64679838831438,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:06.119293+00:00,robustness,robust-s2-baseline,Revon-H,ok,measured,1,3,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,hybrid,log,4096,100.164282,6.8002535,9.765806,14.052234,4517888,450000,10.03975111111111,4067888,,not sampled,,46485504,0.38,,,145.43808926696133,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:06.718330+00:00,robustness,robust-s2-baseline,Revon-M (forced Merkle),ok,measured,2,1,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,merkle,merkle,4096,104.188979,7.2447040000000005,6.93706,8.067645,4505600,450000,10.012444444444444,4055600,,not sampled,,47087616,0.38,,,130.29900311620491,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:07.295823+00:00,robustness,robust-s2-baseline,Revon-H,ok,measured,2,2,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,hybrid,log,4096,98.599472,6.634703,4.723583,8.504327,4493312,450000,9.985137777777778,4043312,,not sampled,,51470336,0.36,,,146.9492642088697,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:09.659491+00:00,robustness,robust-s2-baseline,Dolt,ok,measured,2,3,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,dolt-native,dolt-native,4096,208.709698,136.5528275,71.006699,92.753354,2944443,450000,6.543206666666666,2494443,,not sampled,,148488192,1.94,8192,65536,6.966043868002272,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:10.256052+00:00,robustness,robust-s2-baseline,Revon-H,ok,measured,3,1,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,hybrid,log,4096,108.786097,7.4063455000000005,4.173537,7.995579,4505600,450000,10.012444444444444,4055600,,not sampled,,47091712,0.41,,,136.90832363999584,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:12.375186+00:00,robustness,robust-s2-baseline,Dolt,ok,measured,3,2,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,dolt-native,dolt-native,4096,201.312774,134.7596845,59.657131,66.64713,2944396,450000,6.543102222222222,2494396,,not sampled,,140718080,1.82,,69632,7.438050389881626,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:12.886567+00:00,robustness,robust-s2-baseline,Revon-M (forced Merkle),ok,measured,3,3,20261017,10000,10,100,spread,32,955a18d7ae975079055a543ff596d1f3ba4d14df90ae8467b4b854f61cdf294a,merkle,merkle,4096,92.801201,6.1882205,8.55011,7.858319,4481024,450000,9.957831111111112,4031024,,not sampled,,46391296,0.35,,,160.66225237488533,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:13.436621+00:00,robustness,robust-s2-payload-128,Revon-H,ok,warmup,1,1,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,hybrid,log,4096,109.285175,7.419115,4.491801,10.624497,7675904,1410000,5.443903546099291,6265904,,not sampled,,52015104,0.38,,,131.3419477364647,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
